path,class,ita,skin_tone_group
datasets\final\test\Psoriasis\train_psoriasis-scalp-95.jpg,Psoriasis,29.299009323120117,FST III (Medium)
datasets\final\test\Psoriasis\train_Psoriasis-vulva-1.jpeg,Psoriasis,32.61924362182617,FST III (Medium)
datasets\final\test\Psoriasis\train_reiter-syndrome-13.jpg,Psoriasis,1.432096242904663,FST V-VI (Dark)
datasets\final\test\Psoriasis\train_reiter-syndrome-14.jpg,Psoriasis,13.212746620178223,FST V-VI (Dark)
datasets\final\test\Psoriasis\train_reiter-syndrome-15.jpg,Psoriasis,34.13594055175781,FST III (Medium)
datasets\final\test\Psoriasis\train_scalp-psoriasis-0011__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,48.202022552490234,FST I-II (Light)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-12.jpg,Psoriasis,31.429567337036133,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-125.jpg,Psoriasis,31.630661010742188,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-131.jpg,Psoriasis,28.13440704345703,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-134.jpg,Psoriasis,34.47221374511719,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-139.jpg,Psoriasis,35.98067855834961,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-152.jpg,Psoriasis,40.05592346191406,FST III (Medium)
datasets\final\test\Psoriasis\train_seborrheic-dermatitis-83.jpg,Psoriasis,34.237464904785156,FST III (Medium)
datasets\final\test\Psoriasis\train_severe-neck-psoriasis__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIzXQ.jpeg,Psoriasis,30.101306915283203,FST III (Medium)
datasets\final\test\Psoriasis\valid_08psoriasisAnus.jpeg,Psoriasis,22.340646743774414,FST IV (Olive)
datasets\final\test\Psoriasis\valid_3576__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,39.5484504699707,FST III (Medium)
datasets\final\test\Psoriasis\valid_facial-psoriasis-002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,29.875991821289062,FST III (Medium)
datasets\final\test\Psoriasis\valid_facial-psoriasis06__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,38.61125564575195,FST III (Medium)
datasets\final\test\Psoriasis\valid_facial-psoriasis26__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,30.448625564575195,FST III (Medium)
datasets\final\test\Psoriasis\valid_facial-psoriasis28__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,28.34989356994629,FST III (Medium)
datasets\final\test\Psoriasis\valid_facial-psoriasis29__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Psoriasis,30.727487564086914,FST III (Medium)
datasets\final\test\Tinea\test_erosio-interdigitalis-blastomycetica-24.jpg,Tinea,42.67561721801758,FST I-II (Light)
datasets\final\test\Tinea\test_erosio-interdigitalis-blastomycetica-36.jpg,Tinea,35.049373626708984,FST III (Medium)
datasets\final\test\Tinea\test_intertrigo-57.jpg,Tinea,36.41206359863281,FST III (Medium)
datasets\final\test\Tinea\test_perleche-1.jpg,Tinea,32.228755950927734,FST III (Medium)
datasets\final\test\Tinea\test_pityrosporum-folliculitis-3.jpg,Tinea,33.146995544433594,FST III (Medium)
datasets\final\test\Tinea\test_tinea-beard-3.jpeg,Tinea,37.061737060546875,FST III (Medium)
datasets\final\test\Tinea\test_tinea-body-132.jpeg,Tinea,25.01689338684082,FST IV (Olive)
datasets\final\test\Tinea\test_tinea-body-152.jpeg,Tinea,37.29066848754883,FST III (Medium)
datasets\final\test\Tinea\test_tinea-foot-plantar-30.jpeg,Tinea,35.764442443847656,FST III (Medium)
datasets\final\test\Tinea\test_tinea-foot-webs-80.jpeg,Tinea,38.706050872802734,FST III (Medium)
datasets\final\test\Tinea\test_tinea-laboratory-46.jpg,Tinea,25.27772331237793,FST IV (Olive)
datasets\final\test\Tinea\test_tinea-scalp-47.jpeg,Tinea,36.99527359008789,FST III (Medium)
datasets\final\test\Tinea\test_tinea-versicolor-168.jpeg,Tinea,44.55585479736328,FST I-II (Light)
datasets\final\test\Tinea\train_03ContactDerm050127.jpg,Tinea,32.4986457824707,FST III (Medium)
datasets\final\test\Tinea\train_13IntertirgoRxSteroids090102.jpg,Tinea,33.401668548583984,FST III (Medium)
datasets\final\test\Tinea\train_13tineaCApitis98-GP3.jpg,Tinea,-13.92834186553955,FST V-VI (Dark)
datasets\final\test\Tinea\train_13tineaCorporis0808059.jpg,Tinea,38.31613540649414,FST III (Medium)
datasets\final\test\Tinea\train_13TineaGroinBorder.jpg,Tinea,25.062007904052734,FST IV (Olive)
datasets\final\test\Tinea\train_candidiasis-large-skin-folds-18.jpg,Tinea,34.630802154541016,FST III (Medium)
datasets\final\test\Tinea\train_erosio-interdigitalis-blastomycetica-1.jpg,Tinea,27.790443420410156,FST IV (Olive)
datasets\final\test\Tinea\train_erosio-interdigitalis-blastomycetica-10.jpg,Tinea,43.31531524658203,FST I-II (Light)
datasets\final\test\Tinea\train_erosio-interdigitalis-blastomycetica-14.jpg,Tinea,34.2868766784668,FST III (Medium)
datasets\final\test\Tinea\train_erosio-interdigitalis-blastomycetica-32.jpg,Tinea,29.15378761291504,FST III (Medium)
datasets\final\test\Tinea\train_erythrasma-1.jpg,Tinea,42.75824737548828,FST I-II (Light)
datasets\final\test\Tinea\train_erythrasma-8.jpg,Tinea,24.936927795410156,FST IV (Olive)
datasets\final\test\Tinea\train_intertrigo-10.jpg,Tinea,30.411083221435547,FST III (Medium)
datasets\final\test\Tinea\train_intertrigo-13.jpg,Tinea,33.13561248779297,FST III (Medium)
datasets\final\test\Tinea\train_intertrigo-24.jpg,Tinea,33.12373733520508,FST III (Medium)
datasets\final\test\Tinea\train_intertrigo-55.jpg,Tinea,31.930683135986328,FST III (Medium)
datasets\final\test\Tinea\train_intertrigo-63.jpg,Tinea,26.397520065307617,FST IV (Olive)
datasets\final\test\Tinea\train_intertrigo-78.jpg,Tinea,36.80192947387695,FST III (Medium)
datasets\final\test\Tinea\train_intertrigo-85.jpg,Tinea,17.818889617919922,FST V-VI (Dark)
datasets\final\test\Tinea\train_kerion-11.jpg,Tinea,22.08717155456543,FST IV (Olive)
datasets\final\test\Tinea\train_kerion-3.jpg,Tinea,-17.86486053466797,FST V-VI (Dark)
datasets\final\test\Tinea\train_MonialisisIMG002-GP3.jpg,Tinea,6.736011028289795,FST V-VI (Dark)
datasets\final\test\Tinea\train_perleche-3.jpg,Tinea,22.680561065673828,FST IV (Olive)
datasets\final\test\Tinea\train_perleche-31.jpg,Tinea,24.904767990112305,FST IV (Olive)
datasets\final\test\Tinea\train_pityrosporum-folliculitis-10.jpg,Tinea,23.252592086791992,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-beard-17.jpg,Tinea,25.16407585144043,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-body-10.jpg,Tinea,21.5878849029541,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-body-105.jpg,Tinea,28.156190872192383,FST III (Medium)
datasets\final\test\Tinea\train_tinea-body-120.jpg,Tinea,19.6778564453125,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-body-136.jpg,Tinea,38.43730163574219,FST III (Medium)
datasets\final\test\Tinea\train_tinea-body-158.jpeg,Tinea,43.3028450012207,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-body-169.jpeg,Tinea,37.39016342163086,FST III (Medium)
datasets\final\test\Tinea\train_tinea-body-184.jpg,Tinea,46.958065032958984,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-body-186.jpeg,Tinea,45.0,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-body-199.jpeg,Tinea,31.159305572509766,FST III (Medium)
datasets\final\test\Tinea\train_tinea-body-98.jpg,Tinea,22.359695434570312,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-face-20.jpeg,Tinea,33.59128189086914,FST III (Medium)
datasets\final\test\Tinea\train_tinea-face-3.jpeg,Tinea,44.777061462402344,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-face-31.jpeg,Tinea,43.54187774658203,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-face-36.jpeg,Tinea,38.65980911254883,FST III (Medium)
datasets\final\test\Tinea\train_tinea-face-5.jpeg,Tinea,37.9074821472168,FST III (Medium)
datasets\final\test\Tinea\train_tinea-face-9.jpg,Tinea,38.65980911254883,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-1.jpeg,Tinea,33.58901596069336,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-12.jpeg,Tinea,30.52157211303711,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-18.jpeg,Tinea,27.5388240814209,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-foot-dorsum-19.jpg,Tinea,41.383888244628906,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-foot-dorsum-22.jpg,Tinea,19.653823852539062,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-foot-dorsum-34.jpeg,Tinea,38.04704284667969,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-38.jpeg,Tinea,36.79985427856445,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-39.jpeg,Tinea,47.648807525634766,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-foot-dorsum-52.jpeg,Tinea,38.70457077026367,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-56.jpeg,Tinea,34.74318313598633,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-dorsum-59.jpeg,Tinea,38.899940490722656,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-plantar-16.jpeg,Tinea,37.405357360839844,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-plantar-19.jpeg,Tinea,39.289405822753906,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-webs-13.jpeg,Tinea,42.568050384521484,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-foot-webs-35.jpeg,Tinea,37.46739959716797,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-webs-38.jpeg,Tinea,38.45370864868164,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-webs-67.jpeg,Tinea,39.846092224121094,FST III (Medium)
datasets\final\test\Tinea\train_tinea-foot-webs-68.jpeg,Tinea,25.8011531829834,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-foot-webs-70.jpeg,Tinea,21.99740219116211,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-groin-101.jpeg,Tinea,30.89988136291504,FST III (Medium)
datasets\final\test\Tinea\train_tinea-groin-20.jpeg,Tinea,36.30449676513672,FST III (Medium)
datasets\final\test\Tinea\train_tinea-groin-23.jpeg,Tinea,38.86777877807617,FST III (Medium)
datasets\final\test\Tinea\train_tinea-groin-34.jpeg,Tinea,22.141239166259766,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-groin-4.jpeg,Tinea,31.022640228271484,FST III (Medium)
datasets\final\test\Tinea\train_tinea-groin-54.jpeg,Tinea,35.497806549072266,FST III (Medium)
datasets\final\test\Tinea\train_tinea-hand-dorsum-10.jpeg,Tinea,27.057554244995117,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-hand-dorsum-20.jpeg,Tinea,28.6389217376709,FST III (Medium)
datasets\final\test\Tinea\train_tinea-hand-dorsum-33.jpeg,Tinea,38.97841262817383,FST III (Medium)
datasets\final\test\Tinea\train_tinea-hand-dorsum-39.jpeg,Tinea,42.01136779785156,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-hand-dorsum-43.jpeg,Tinea,28.201627731323242,FST III (Medium)
datasets\final\test\Tinea\train_tinea-hand-dorsum-60.jpeg,Tinea,40.855377197265625,FST III (Medium)
datasets\final\test\Tinea\train_tinea-hand-dorsum-65.jpeg,Tinea,27.790443420410156,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-incognito-20.jpg,Tinea,33.26487731933594,FST III (Medium)
datasets\final\test\Tinea\train_tinea-incognito-43.jpeg,Tinea,28.442930221557617,FST III (Medium)
datasets\final\test\Tinea\train_tinea-incognito-45.jpeg,Tinea,45.39788055419922,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-incognito-58.jpeg,Tinea,36.27170181274414,FST III (Medium)
datasets\final\test\Tinea\train_tinea-incognito-59.jpeg,Tinea,20.912546157836914,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-laboratory-12.jpg,Tinea,23.198591232299805,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-laboratory-13.jpg,Tinea,40.6317253112793,FST III (Medium)
datasets\final\test\Tinea\train_tinea-laboratory-16.jpg,Tinea,39.345577239990234,FST III (Medium)
datasets\final\test\Tinea\train_tinea-laboratory-30.jpg,Tinea,28.544246673583984,FST III (Medium)
datasets\final\test\Tinea\train_tinea-laboratory-31.jpg,Tinea,27.621074676513672,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-laboratory-37.jpg,Tinea,28.61046028137207,FST III (Medium)
datasets\final\test\Tinea\train_tinea-laboratory-5.jpg,Tinea,21.282649993896484,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-laboratory-52.jpg,Tinea,28.920045852661133,FST III (Medium)
datasets\final\test\Tinea\train_tinea-laboratory-70.jpg,Tinea,38.11357116699219,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-14.jpeg,Tinea,36.12671661376953,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-19.jpeg,Tinea,33.36636734008789,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-25.jpg,Tinea,21.87620735168457,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-palm-27.jpeg,Tinea,41.94130325317383,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-palm-28.jpeg,Tinea,40.17923355102539,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-34.jpg,Tinea,22.03622817993164,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-palm-36.jpeg,Tinea,39.41739273071289,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-37.jpeg,Tinea,37.498870849609375,FST III (Medium)
datasets\final\test\Tinea\train_tinea-palm-4.jpeg,Tinea,22.99930191040039,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-palm-49.jpeg,Tinea,45.434051513671875,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-palm-5.jpeg,Tinea,29.475889205932617,FST III (Medium)
datasets\final\test\Tinea\train_tinea-primary-lesion-1.jpeg,Tinea,22.166345596313477,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-primary-lesion-21.jpeg,Tinea,32.837799072265625,FST III (Medium)
datasets\final\test\Tinea\train_tinea-primary-lesion-22.jpeg,Tinea,34.39614486694336,FST III (Medium)
datasets\final\test\Tinea\train_tinea-primary-lesion-31.jpeg,Tinea,36.80573654174805,FST III (Medium)
datasets\final\test\Tinea\train_tinea-primary-lesion-4.jpeg,Tinea,39.062583923339844,FST III (Medium)
datasets\final\test\Tinea\train_tinea-primary-lesion-51.jpeg,Tinea,43.3864631652832,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-scalp-1.jpeg,Tinea,29.160249710083008,FST III (Medium)
datasets\final\test\Tinea\train_tinea-scalp-31.jpeg,Tinea,34.61114501953125,FST III (Medium)
datasets\final\test\Tinea\train_tinea-scalp-44.jpeg,Tinea,29.427457809448242,FST III (Medium)
datasets\final\test\Tinea\train_tinea-scalp-64.jpg,Tinea,40.702613830566406,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-109.jpeg,Tinea,38.21102523803711,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-13.jpeg,Tinea,31.585899353027344,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-140.jpeg,Tinea,31.399459838867188,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-160.jpeg,Tinea,23.484115600585938,FST IV (Olive)
datasets\final\test\Tinea\train_tinea-versicolor-164.jpeg,Tinea,43.22395706176758,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-170.jpeg,Tinea,41.58001708984375,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-174.jpeg,Tinea,48.012786865234375,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-179.jpeg,Tinea,44.53794479370117,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-181.jpeg,Tinea,47.642547607421875,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-182.jpeg,Tinea,47.85145568847656,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-190.jpeg,Tinea,34.114471435546875,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-193.jpeg,Tinea,30.555965423583984,FST III (Medium)
datasets\final\test\Tinea\train_tinea-versicolor-88.jpeg,Tinea,46.450218200683594,FST I-II (Light)
datasets\final\test\Tinea\train_tinea-versicolor-9.jpeg,Tinea,30.784147262573242,FST III (Medium)
datasets\final\test\Tinea\train_tinped26__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Tinea,36.00465774536133,FST III (Medium)
datasets\final\test\Tinea\train_tt-tonsurans-adult-2.jpg,Tinea,46.04925537109375,FST I-II (Light)
datasets\final\test\Tinea\valid_tincorp12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpeg,Tinea,45.64860153198242,FST I-II (Light)
datasets\final\test\Tinea\valid_tincorp14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDM2XQ.jpeg,Tinea,37.14668655395508,FST III (Medium)
